,iter,ntrans,curvature,ediff,ediffmax
96,960.0,120.0,-0.192,2.381,2.893
97,961.0,120.0,-0.192,2.381,2.893
98,962.0,120.0,-0.399,2.38,2.893
99,963.0,120.0,-0.399,2.383,2.893
100,964.0,120.0,-0.403,2.379,2.893
101,965.0,120.0,-0.403,2.391,2.893
102,966.0,120.0,-0.407,2.379,2.893
103,1039.0,130.0,-0.872,2.386,2.893
104,1040.0,130.0,-0.872,2.384,2.893
105,1041.0,130.0,-0.872,2.382,2.893
106,1042.0,130.0,-0.889,2.382,2.893
107,1043.0,130.0,-0.889,2.388,2.893
108,1044.0,130.0,-0.89,2.382,2.893
109,1045.0,130.0,-0.89,2.387,2.893
110,1046.0,130.0,-0.891,2.382,2.893
111,1113.0,140.0,-0.923,2.385,2.893
112,1114.0,140.0,-0.923,2.383,2.893
113,1115.0,140.0,-0.923,2.382,2.893
114,1116.0,140.0,-0.925,2.382,2.893
115,1117.0,140.0,-0.925,2.389,2.893
116,1118.0,140.0,-0.926,2.382,2.893
117,1159.0,150.0,-0.922,2.389,2.893
118,1160.0,150.0,-0.922,2.383,2.893
119,1161.0,150.0,-0.922,2.382,2.893
120,1162.0,150.0,-0.921,2.382,2.893
121,1199.0,160.0,-0.92,2.389,2.893
122,1200.0,160.0,-0.92,2.383,2.893
123,1201.0,160.0,-0.92,2.382,2.893
124,1202.0,160.0,-0.92,2.382,2.893
125,1239.0,170.0,-0.919,2.389,2.893
126,1240.0,170.0,-0.919,2.383,2.893
127,1241.0,170.0,-0.919,2.382,2.893
128,1242.0,170.0,-0.919,2.382,2.893
129,1279.0,180.0,-0.92,2.389,2.893
130,1280.0,180.0,-0.92,2.383,2.893
131,1281.0,180.0,-0.92,2.382,2.893
132,1282.0,180.0,-0.92,2.382,2.893
133,1319.0,190.0,-0.92,2.389,2.893
134,1320.0,190.0,-0.92,2.383,2.893
135,1321.0,190.0,-0.92,2.382,2.893
136,1322.0,190.0,-0.92,2.382,2.893
137,1359.0,200.0,-0.92,2.389,2.893
138,1360.0,200.0,-0.92,2.383,2.893
139,1361.0,200.0,-0.92,2.382,2.893
140,1362.0,200.0,-0.92,2.382,2.893
