,iter,ntrans,curvature,ediff,ediffmax
96,960.0,120.0,0.009,2.387,2.744
97,961.0,120.0,0.009,2.396,2.744
98,962.0,120.0,0.309,2.393,2.744
99,963.0,120.0,0.309,2.401,2.744
100,964.0,120.0,0.223,2.393,2.744
101,965.0,120.0,0.223,2.401,2.744
102,966.0,120.0,0.197,2.393,2.744
103,1039.0,130.0,-0.594,2.401,2.744
104,1040.0,130.0,-0.594,2.395,2.744
105,1041.0,130.0,-0.594,2.391,2.744
106,1042.0,130.0,-0.95,2.391,2.744
107,1043.0,130.0,-0.95,2.394,2.744
108,1044.0,130.0,-0.965,2.391,2.744
109,1045.0,130.0,-0.965,2.399,2.744
110,1046.0,130.0,-0.973,2.391,2.744
111,1119.0,140.0,-0.902,2.387,2.744
112,1120.0,140.0,-0.902,2.383,2.744
113,1121.0,140.0,-0.902,2.382,2.744
114,1122.0,140.0,-0.946,2.382,2.744
115,1123.0,140.0,-0.946,2.387,2.744
116,1124.0,140.0,-0.948,2.382,2.744
117,1125.0,140.0,-0.948,2.387,2.744
118,1126.0,140.0,-0.949,2.382,2.744
119,1179.0,150.0,-0.899,2.387,2.744
120,1180.0,150.0,-0.899,2.383,2.744
121,1181.0,150.0,-0.899,2.382,2.744
122,1182.0,150.0,-0.915,2.382,2.744
123,1219.0,160.0,-0.917,2.386,2.744
124,1220.0,160.0,-0.917,2.383,2.744
125,1221.0,160.0,-0.917,2.382,2.744
126,1222.0,160.0,-0.918,2.382,2.744
127,1259.0,170.0,-0.92,2.386,2.744
128,1260.0,170.0,-0.92,2.383,2.744
129,1261.0,170.0,-0.92,2.382,2.744
130,1262.0,170.0,-0.92,2.382,2.744
131,1299.0,180.0,-0.92,2.387,2.744
132,1300.0,180.0,-0.92,2.382,2.744
133,1301.0,180.0,-0.92,2.382,2.744
134,1302.0,180.0,-0.92,2.382,2.744
135,1339.0,190.0,-0.92,2.388,2.744
136,1340.0,190.0,-0.92,2.383,2.744
137,1341.0,190.0,-0.92,2.382,2.744
138,1342.0,190.0,-0.92,2.382,2.744
139,1379.0,200.0,-0.92,2.388,2.744
140,1380.0,200.0,-0.92,2.383,2.744
141,1381.0,200.0,-0.92,2.382,2.744
142,1382.0,200.0,-0.92,2.382,2.744
