,iter,ntrans,curvature,ediff,ediffmax
98,962.0,120.0,0.696,24.07,24.191
99,963.0,120.0,0.696,24.127,24.191
100,964.0,120.0,0.695,24.07,24.191
101,965.0,120.0,0.695,24.127,24.191
102,966.0,120.0,0.696,24.07,24.191
103,1039.0,130.0,0.667,27.771,27.838
104,1040.0,130.0,0.667,27.934,27.934
105,1041.0,130.0,0.667,28.256,28.256
106,1042.0,130.0,0.664,28.127,28.256
107,1043.0,130.0,0.664,28.188,28.256
108,1044.0,130.0,0.664,28.127,28.256
109,1045.0,130.0,0.664,28.188,28.256
110,1046.0,130.0,0.666,28.127,28.256
111,1119.0,140.0,0.597,32.035,32.107
112,1120.0,140.0,0.597,32.207,32.207
113,1121.0,140.0,0.597,32.542,32.542
114,1122.0,140.0,0.586,32.408,32.542
115,1123.0,140.0,0.586,32.469,32.542
116,1124.0,140.0,0.583,32.408,32.542
117,1125.0,140.0,0.583,32.47,32.542
118,1126.0,140.0,0.584,32.408,32.542
119,1199.0,150.0,0.334,36.318,36.386
120,1200.0,150.0,0.334,36.477,36.477
121,1201.0,150.0,0.334,36.782,36.782
122,1202.0,150.0,0.301,36.66,36.782
123,1203.0,150.0,0.301,36.714,36.782
124,1204.0,150.0,0.292,36.661,36.782
125,1205.0,150.0,0.292,36.715,36.782
126,1206.0,150.0,0.286,36.662,36.782
127,1279.0,160.0,-0.342,38.244,38.844
128,1280.0,160.0,-0.342,38.206,38.844
129,1281.0,160.0,-0.342,38.057,38.844
130,1282.0,160.0,-0.223,37.982,38.844
131,1283.0,160.0,-0.223,38.018,38.844
132,1284.0,160.0,-0.236,37.982,38.844
133,1285.0,160.0,-0.236,38.02,38.844
134,1286.0,160.0,-0.25,37.983,38.844
135,1359.0,170.0,0.076,38.42,38.844
136,1360.0,170.0,0.076,38.551,38.844
137,1361.0,170.0,0.076,38.766,38.844
138,1362.0,170.0,0.105,38.68,38.844
139,1363.0,170.0,0.105,38.7,38.844
140,1364.0,170.0,0.079,38.68,38.844
141,1365.0,170.0,0.079,38.698,38.844
142,1366.0,170.0,0.055,38.679,38.844
143,1439.0,180.0,-0.021,40.014,40.084
144,1440.0,180.0,-0.021,40.065,40.084
145,1441.0,180.0,-0.021,40.023,40.084
146,1442.0,180.0,-0.021,39.93,40.084
147,1443.0,180.0,-0.021,39.954,40.084
148,1444.0,180.0,-0.032,39.929,40.084
149,1445.0,180.0,-0.032,39.954,40.084
150,1446.0,180.0,-0.042,39.929,40.084
151,1519.0,190.0,-0.269,39.604,40.084
152,1520.0,190.0,-0.269,39.627,40.084
153,1521.0,190.0,-0.269,39.59,40.084
154,1522.0,190.0,-0.273,39.503,40.084
155,1523.0,190.0,-0.273,39.543,40.084
156,1524.0,190.0,-0.281,39.504,40.084
157,1525.0,190.0,-0.281,39.548,40.084
158,1526.0,190.0,-0.289,39.504,40.084
159,1599.0,200.0,-0.579,38.725,40.084
160,1600.0,200.0,-0.579,38.702,40.084
161,1601.0,200.0,-0.579,38.601,40.084
162,1602.0,200.0,-0.546,38.537,40.084
163,1603.0,200.0,-0.546,38.57,40.084
164,1604.0,200.0,-0.559,38.537,40.084
165,1605.0,200.0,-0.559,38.58,40.084
166,1606.0,200.0,-0.57,38.538,40.084
167,1679.0,210.0,-0.434,37.137,40.084
168,1680.0,210.0,-0.434,37.131,40.084
169,1681.0,210.0,-0.434,37.025,40.084
170,1682.0,210.0,-0.382,36.968,40.084
171,1683.0,210.0,-0.382,36.984,40.084
172,1684.0,210.0,-0.392,36.967,40.084
173,1685.0,210.0,-0.392,36.982,40.084
174,1686.0,210.0,-0.4,36.967,40.084
175,1759.0,220.0,-0.133,35.814,40.084
176,1760.0,220.0,-0.133,35.852,40.084
177,1761.0,220.0,-0.133,35.794,40.084
178,1762.0,220.0,-0.078,35.729,40.084
179,1763.0,220.0,-0.078,35.736,40.084
180,1764.0,220.0,-0.088,35.728,40.084
181,1765.0,220.0,-0.088,35.734,40.084
182,1766.0,220.0,-0.098,35.728,40.084
183,1839.0,230.0,-0.236,35.246,40.084
184,1840.0,230.0,-0.236,35.26,40.084
185,1841.0,230.0,-0.236,35.211,40.084
186,1842.0,230.0,-0.237,35.148,40.084
187,1843.0,230.0,-0.237,35.174,40.084
188,1844.0,230.0,-0.251,35.148,40.084
189,1845.0,230.0,-0.251,35.175,40.084
190,1846.0,230.0,-0.262,35.149,40.084
191,1919.0,240.0,-0.554,34.143,40.084
192,1920.0,240.0,-0.554,34.101,40.084
193,1921.0,240.0,-0.554,33.981,40.084
194,1922.0,240.0,-0.439,33.942,40.084
195,1923.0,240.0,-0.439,33.961,40.084
196,1924.0,240.0,-0.45,33.942,40.084
197,1925.0,240.0,-0.45,33.962,40.084
198,1926.0,240.0,-0.46,33.943,40.084
199,1999.0,250.0,-0.597,32.418,40.084
200,2000.0,250.0,-0.597,32.378,40.084
201,2001.0,250.0,-0.597,32.253,40.084
202,2002.0,250.0,-0.631,32.22,40.084
203,2003.0,250.0,-0.631,32.239,40.084
204,2004.0,250.0,-0.659,32.221,40.084
205,2005.0,250.0,-0.659,32.24,40.084
206,2006.0,250.0,-0.682,32.221,40.084
207,2079.0,260.0,-0.352,30.478,40.084
208,2080.0,260.0,-0.352,30.444,40.084
209,2081.0,260.0,-0.352,30.307,40.084
210,2082.0,260.0,-0.191,30.284,40.084
211,2083.0,260.0,-0.191,30.275,40.084
212,2084.0,260.0,-0.195,30.283,40.084
213,2085.0,260.0,-0.195,30.28,40.084
214,2086.0,260.0,-0.201,30.283,40.084
215,2159.0,270.0,-0.186,30.894,40.084
216,2160.0,270.0,-0.186,30.912,40.084
217,2161.0,270.0,-0.186,30.88,40.084
218,2162.0,270.0,-0.165,30.824,40.084
219,2163.0,270.0,-0.165,30.847,40.084
220,2164.0,270.0,-0.22,30.825,40.084
221,2165.0,270.0,-0.22,30.851,40.084
222,2166.0,270.0,-0.273,30.826,40.084
223,2239.0,280.0,-0.104,31.753,40.084
224,2240.0,280.0,-0.104,31.781,40.084
225,2241.0,280.0,-0.104,31.77,40.084
226,2242.0,280.0,-0.209,31.711,40.084
227,2243.0,280.0,-0.209,31.742,40.084
228,2244.0,280.0,-0.247,31.712,40.084
229,2245.0,280.0,-0.247,31.743,40.084
230,2246.0,280.0,-0.281,31.713,40.084
231,2319.0,290.0,-0.764,30.852,40.084
232,2320.0,290.0,-0.764,30.811,40.084
233,2321.0,290.0,-0.764,30.7,40.084
234,2322.0,290.0,-0.758,30.672,40.084
235,2323.0,290.0,-0.758,30.692,40.084
236,2324.0,290.0,-0.804,30.673,40.084
237,2325.0,290.0,-0.804,30.695,40.084
238,2326.0,290.0,-0.846,30.674,40.084
239,2399.0,300.0,0.324,29.624,40.084
240,2400.0,300.0,0.324,29.679,40.084
241,2401.0,300.0,0.324,29.753,40.084
242,2402.0,300.0,0.396,29.723,40.084
243,2403.0,300.0,0.396,29.723,40.084
244,2404.0,300.0,0.363,29.723,40.084
245,2405.0,300.0,0.363,29.722,40.084
246,2406.0,300.0,0.333,29.722,40.084
247,2479.0,310.0,-0.146,30.931,40.084
248,2480.0,310.0,-0.146,30.939,40.084
249,2481.0,310.0,-0.146,30.897,40.084
250,2482.0,310.0,-0.311,30.85,40.084
251,2483.0,310.0,-0.311,30.876,40.084
252,2484.0,310.0,-0.382,30.851,40.084
253,2485.0,310.0,-0.382,30.878,40.084
254,2486.0,310.0,-0.446,30.852,40.084
255,2559.0,320.0,-0.182,29.545,40.084
256,2560.0,320.0,-0.182,29.512,40.084
257,2561.0,320.0,-0.182,29.393,40.084
258,2562.0,320.0,-0.055,29.375,40.084
259,2563.0,320.0,-0.055,29.374,40.084
260,2564.0,320.0,-0.065,29.374,40.084
261,2565.0,320.0,-0.065,29.374,40.084
262,2566.0,320.0,-0.075,29.374,40.084
263,2639.0,330.0,0.148,29.755,40.084
264,2640.0,330.0,0.148,29.824,40.084
265,2641.0,330.0,0.148,29.934,40.084
266,2642.0,330.0,0.079,29.89,40.084
267,2643.0,330.0,0.079,29.903,40.084
268,2644.0,330.0,0.038,29.89,40.084
269,2645.0,330.0,0.038,29.902,40.084
270,2646.0,330.0,-0.001,29.89,40.084
271,2719.0,340.0,-0.287,29.153,40.084
272,2720.0,340.0,-0.287,29.138,40.084
273,2721.0,340.0,-0.287,29.066,40.084
274,2722.0,340.0,-0.372,29.032,40.084
275,2723.0,340.0,-0.372,29.051,40.084
276,2724.0,340.0,-0.431,29.033,40.084
277,2725.0,340.0,-0.431,29.052,40.084
278,2726.0,340.0,-0.485,29.033,40.084
279,2799.0,350.0,-0.955,27.72,40.084
280,2800.0,350.0,-0.955,27.66,40.084
281,2801.0,350.0,-0.955,27.541,40.084
282,2802.0,350.0,-0.895,27.533,40.084
283,2803.0,350.0,-0.895,27.543,40.084
284,2804.0,350.0,-0.898,27.533,40.084
285,2805.0,350.0,-0.898,27.544,40.084
286,2806.0,350.0,-0.901,27.533,40.084
287,2879.0,360.0,-0.778,26.015,40.084
288,2880.0,360.0,-0.778,25.967,40.084
289,2881.0,360.0,-0.778,25.85,40.084
290,2882.0,360.0,-0.687,25.844,40.084
291,2883.0,360.0,-0.687,25.846,40.084
292,2884.0,360.0,-0.686,25.844,40.084
293,2885.0,360.0,-0.686,25.847,40.084
294,2886.0,360.0,-0.689,25.844,40.084
295,2959.0,370.0,-0.159,24.369,40.084
296,2960.0,370.0,-0.159,24.335,40.084
297,2961.0,370.0,-0.159,24.224,40.084
298,2962.0,370.0,-0.055,24.215,40.084
299,2963.0,370.0,-0.055,24.211,40.084
300,2964.0,370.0,-0.055,24.215,40.084
301,2965.0,370.0,-0.055,24.213,40.084
302,2966.0,370.0,-0.061,24.215,40.084
303,3039.0,380.0,0.152,24.604,40.084
304,3040.0,380.0,0.152,24.657,40.084
305,3041.0,380.0,0.152,24.741,40.084
306,3042.0,380.0,0.161,24.707,40.084
307,3043.0,380.0,0.161,24.713,40.084
308,3044.0,380.0,0.132,24.707,40.084
309,3045.0,380.0,0.132,24.714,40.084
310,3046.0,380.0,0.106,24.706,40.084
311,3119.0,390.0,0.051,25.804,40.084
312,3120.0,390.0,0.051,25.851,40.084
313,3121.0,390.0,0.051,25.944,40.084
314,3122.0,390.0,0.009,25.907,40.084
315,3123.0,390.0,0.009,25.925,40.084
316,3124.0,390.0,-0.029,25.907,40.084
317,3125.0,390.0,-0.029,25.926,40.084
318,3126.0,390.0,-0.062,25.907,40.084
319,3199.0,400.0,-1.625,24.925,40.084
320,3200.0,400.0,-1.625,24.876,40.084
321,3201.0,400.0,-1.625,24.774,40.084
322,3202.0,400.0,-1.41,24.766,40.084
323,3203.0,400.0,-1.41,24.773,40.084
324,3204.0,400.0,-1.416,24.766,40.084
325,3205.0,400.0,-1.416,24.774,40.084
326,3206.0,400.0,-1.421,24.766,40.084
327,3279.0,410.0,-0.163,23.494,40.084
328,3280.0,410.0,-0.163,23.475,40.084
329,3281.0,410.0,-0.163,23.384,40.084
330,3282.0,410.0,0.081,23.372,40.084
331,3283.0,410.0,0.081,23.366,40.084
332,3284.0,410.0,0.064,23.372,40.084
333,3285.0,410.0,0.064,23.368,40.084
334,3286.0,410.0,0.048,23.371,40.084
335,3359.0,420.0,0.004,24.039,40.084
336,3360.0,420.0,0.004,24.07,40.084
337,3361.0,420.0,0.004,24.135,40.084
338,3362.0,420.0,0.093,24.109,40.084
339,3363.0,420.0,0.093,24.121,40.084
340,3364.0,420.0,0.062,24.109,40.084
341,3365.0,420.0,0.062,24.121,40.084
342,3366.0,420.0,0.034,24.109,40.084
343,3439.0,430.0,-0.561,23.469,40.084
344,3440.0,430.0,-0.561,23.444,40.084
345,3441.0,430.0,-0.561,23.373,40.084
346,3442.0,430.0,-0.618,23.356,40.084
347,3443.0,430.0,-0.618,23.369,40.084
348,3444.0,430.0,-0.656,23.356,40.084
349,3445.0,430.0,-0.656,23.369,40.084
350,3446.0,430.0,-0.696,23.357,40.084
351,3519.0,440.0,-1.343,22.331,40.084
352,3520.0,440.0,-1.343,22.285,40.084
353,3521.0,440.0,-1.343,22.201,40.084
354,3522.0,440.0,-1.309,22.199,40.084
355,3523.0,440.0,-1.309,22.207,40.084
356,3524.0,440.0,-1.309,22.199,40.084
357,3525.0,440.0,-1.309,22.207,40.084
358,3526.0,440.0,-1.311,22.199,40.084
359,3599.0,450.0,-1.194,21.13,40.084
360,3600.0,450.0,-1.194,21.096,40.084
361,3601.0,450.0,-1.194,21.014,40.084
362,3602.0,450.0,-1.196,21.013,40.084
363,3603.0,450.0,-1.196,21.013,40.084
364,3604.0,450.0,-1.194,21.013,40.084
365,3605.0,450.0,-1.194,21.014,40.084
366,3606.0,450.0,-1.195,21.013,40.084
367,3679.0,460.0,-1.431,19.672,40.084
368,3680.0,460.0,-1.431,19.629,40.084
369,3681.0,460.0,-1.431,19.508,40.084
370,3682.0,460.0,-1.468,19.508,40.084
371,3683.0,460.0,-1.468,19.515,40.084
372,3684.0,460.0,-1.466,19.508,40.084
373,3685.0,460.0,-1.466,19.515,40.084
374,3686.0,460.0,-1.467,19.508,40.084
375,3759.0,470.0,-1.468,18.359,40.084
376,3760.0,470.0,-1.468,18.326,40.084
377,3761.0,470.0,-1.468,18.245,40.084
378,3762.0,470.0,-1.455,18.245,40.084
379,3763.0,470.0,-1.455,18.244,40.084
380,3764.0,470.0,-1.454,18.245,40.084
381,3765.0,470.0,-1.454,18.245,40.084
382,3766.0,470.0,-1.454,18.245,40.084
383,3839.0,480.0,-1.561,17.265,40.084
384,3840.0,480.0,-1.561,17.232,40.084
385,3841.0,480.0,-1.561,17.161,40.084
386,3842.0,480.0,-1.595,17.161,40.084
387,3843.0,480.0,-1.595,17.165,40.084
388,3844.0,480.0,-1.595,17.161,40.084
389,3845.0,480.0,-1.595,17.165,40.084
390,3846.0,480.0,-1.597,17.161,40.084
391,3919.0,490.0,-2.076,16.35,40.084
392,3920.0,490.0,-2.076,16.319,40.084
393,3921.0,490.0,-2.076,16.262,40.084
394,3922.0,490.0,-2.127,16.262,40.084
395,3923.0,490.0,-2.127,16.268,40.084
396,3924.0,490.0,-2.127,16.262,40.084
397,3925.0,490.0,-2.127,16.268,40.084
398,3926.0,490.0,-2.128,16.262,40.084
